"","treeid","tree_id","location","stand","plotid","plot_id","growth","layer","onplot","x_m","y_m","dbh_mm","decay","species","sp_group_dist","sp_type","treetype","status","status_re","layer_re","growth_re","lat","lng","lord","date","date_re","SPCD","wood_density_gcm3_Forrester","wood_density_zanne_2009_gcm3","wood_density_gcm3","SLA_cm2g_mean"
"6404","BUL_BOA_412_2_059",88424,"Stara Planina","Boatin","BUL_BOA_412_2",1325,0,12,1,6.792,-2.988,168,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.7986796443,24.2680502429,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6405","BUL_BOA_412_2_060",88425,"Stara Planina","Boatin","BUL_BOA_412_2",1325,0,13,3,20.379,-1.697,92,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.7986796443,24.2680502429,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6406","BUL_BOA_412_2_061",88426,"Stara Planina","Boatin","BUL_BOA_412_2",1325,0,13,2,14.074,1.234,115,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.7986796443,24.2680502429,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6407","BUL_BOA_412_2_062",88427,"Stara Planina","Boatin","BUL_BOA_412_2",1325,1,11,2,13.826,3.055,688,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,13,-1,-1,42.7986796443,24.2680502429,"dead",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6408","BUL_BOA_412_2_063",88428,"Stara Planina","Boatin","BUL_BOA_412_2",1325,1,11,2,15.541,4.748,657,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7986796443,24.2680502429,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6409","BUL_BOA_412_2_064",88429,"Stara Planina","Boatin","BUL_BOA_412_2",1325,0,13,2,10.96,8.517,75,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.7986796443,24.2680502429,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6410","BUL_BOA_412_2_065",88430,"Stara Planina","Boatin","BUL_BOA_412_2",1325,0,13,2,6.456,9.189,80,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.7986796443,24.2680502429,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6411","BUL_BOA_412_2_066",88431,"Stara Planina","Boatin","BUL_BOA_412_2",1325,1,11,2,6.942,9.293,289,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,42.7986796443,24.2680502429,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6412","BUL_BOA_412_2_067",88432,"Stara Planina","Boatin","BUL_BOA_412_2",1325,1,11,3,12.461,16.088,453,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7986796443,24.2680502429,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6413","BUL_BOA_412_2_068",88433,"Stara Planina","Boatin","BUL_BOA_412_2",1325,0,12,3,11.561,16.56,223,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.7986796443,24.2680502429,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6414","BUL_BOA_412_2_069",88434,"Stara Planina","Boatin","BUL_BOA_412_2",1325,0,12,3,2.537,21.262,202,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.7986796443,24.2680502429,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6415","BUL_BOA_412_2_071",88436,"Stara Planina","Boatin","BUL_BOA_412_2",1325,0,13,3,1.74,18.036,85,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.7986796443,24.2680502429,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6416","BUL_BOA_472_1_001",88437,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,1,4.3,-1.847,745,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6417","BUL_BOA_472_1_002",88438,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,1,-3.949,0.296,792,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6418","BUL_BOA_472_1_003",88439,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,12,1,-2.053,6.629,229,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6419","BUL_BOA_472_1_005",88441,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,1,3.536,7.12,492,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6420","BUL_BOA_472_1_006",88442,"Stara Planina","Boatin","BUL_BOA_472_1",1326,0,13,2,3.962,7.054,129,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6421","BUL_BOA_472_1_007",88443,"Stara Planina","Boatin","BUL_BOA_472_1",1326,0,13,1,7.424,2.786,71,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6422","BUL_BOA_472_1_008",88444,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,2,8.332,2.323,428,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6423","BUL_BOA_472_1_009",88445,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,1,7.689,0.799,300,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6424","BUL_BOA_472_1_010",88446,"Stara Planina","Boatin","BUL_BOA_472_1",1326,0,13,2,11.748,3.216,93,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6425","BUL_BOA_472_1_011",88447,"Stara Planina","Boatin","BUL_BOA_472_1",1326,0,13,2,14.051,6.448,88,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,4,13,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6426","BUL_BOA_472_1_013",88449,"Stara Planina","Boatin","BUL_BOA_472_1",1326,0,12,2,15.627,2.397,238,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6427","BUL_BOA_472_1_014",88450,"Stara Planina","Boatin","BUL_BOA_472_1",1326,0,12,2,15.67,-0.109,131,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6428","BUL_BOA_472_1_015",88451,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,2,15.6,-2.507,647,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6429","BUL_BOA_472_1_016",88452,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,2,16.045,-2.927,474,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6430","BUL_BOA_472_1_017",88453,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,2,16.885,-4.282,341,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6431","BUL_BOA_472_1_018",88454,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,2,14.192,-7.75,545,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6432","BUL_BOA_472_1_019",88455,"Stara Planina","Boatin","BUL_BOA_472_1",1326,0,12,2,12.697,-10.553,240,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6433","BUL_BOA_472_1_020",88456,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,2,3.69,-9.766,340,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6434","BUL_BOA_472_1_021",88457,"Stara Planina","Boatin","BUL_BOA_472_1",1326,0,13,2,3.396,-9.999,111,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6435","BUL_BOA_472_1_022",88458,"Stara Planina","Boatin","BUL_BOA_472_1",1326,0,13,2,3.299,-11.288,104,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6436","BUL_BOA_472_1_024",88460,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,2,-2.905,-14.165,645,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6437","BUL_BOA_472_1_025",88461,"Stara Planina","Boatin","BUL_BOA_472_1",1326,0,12,2,-3.571,-13.971,287,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6438","BUL_BOA_472_1_027",88463,"Stara Planina","Boatin","BUL_BOA_472_1",1326,0,12,2,-8.865,-4.983,296,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
"6439","BUL_BOA_472_1_028",88464,"Stara Planina","Boatin","BUL_BOA_472_1",1326,1,11,2,-10.304,-3.991,358,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.7953913331,24.2716458226,"live",2017,2022,"FAGSYL",0.58548,0.585,0.585,215.37
